GRAMMAR,SPEAKING,LISTENING,WRITING,READING,Cluster
11.800000000000002,10.0,20.0,11.0,8.0,2
12.6,13.0,12.3,14.7,15.0,0
14.3,12.0,20.0,13.0,10.0,0
4.4,14.8,12.0,13.5,13.8,0
15.400000000000002,15.5,14.400000000000002,15.0,20.0,1
13.0,13.5,16.0,14.0,8.6,0
10.0,14.0,14.4,14.0,13.3,0
17.0,14.0,18.7,15.0,18.6,1
19.1,14.0,20.0,14.5,18.0,1
15.7,13.5,20.0,14.0,12.9,1
16.0,11.0,18.5,13.5,13.3,0
16.4,14.0,16.9,12.3,20.0,1
15.5,14.5,12.0,15.0,17.3,1
9.4,13.0,14.0,14.0,15.0,0
6.3,14.0,13.3,14.5,10.0,0
9.1,14.5,16.7,15.0,10.0,0
14.6,12.0,18.5,13.0,15.0,0
4.4,13.5,10.0,13.0,13.8,2
15.3,12.0,18.5,14.2,11.7,0
12.3,13.5,10.7,13.5,15.7,0
4.9,12.0,8.9,13.199999999999998,10.0,2
14.1,14.0,20.0,13.0,11.4,1
11.9,13.0,16.7,13.800000000000002,13.300000000000002,0
15.3,15.0,16.0,14.0,17.3,1
12.6,14.0,15.6,13.800000000000002,20.0,1
11.9,13.7,13.3,14.8,11.0,0
9.7,11.0,14.0,10.0,14.7,2
11.4,14.8,14.4,14.0,10.0,0
11.8,13.0,14.0,14.0,16.2,0
14.2,13.5,20.0,12.0,14.699999999999998,0
15.099999999999998,13.0,20.0,13.5,14.3,1
10.9,14.5,11.1,15.0,13.3,0
15.8,13.5,18.0,13.7,17.5,1
12.4,10.0,20.0,10.0,10.0,2
13.3,14.5,17.3,15.0,20.0,1
11.2,10.0,14.4,13.0,16.7,0
5.1,13.0,13.3,12.7,6.0,2
9.1,13.0,10.699999999999998,13.0,7.099999999999999,2
13.8,13.0,12.3,12.3,16.7,0
9.7,10.0,10.0,11.0,8.0,2
8.9,13.5,8.0,13.0,11.199999999999998,2
16.8,12.0,12.0,13.8,14.0,0
16.7,11.0,10.0,14.0,14.0,0
9.2,12.0,18.0,12.0,10.7,2
11.5,12.0,12.0,13.0,12.0,2
8.9,13.0,20.0,12.5,16.0,0
8.0,11.0,12.0,12.3,12.0,2
8.8,13.5,8.9,14.0,10.0,2
6.7,13.5,2.0,13.5,15.0,2
13.9,13.5,20.0,13.0,20.0,1
9.1,14.0,17.8,14.0,13.300000000000002,0
9.3,14.8,13.3,14.2,13.3,0
17.3,13.0,20.0,14.5,20.0,1
16.9,13.0,16.0,13.3,16.7,1
18.3,13.0,16.0,13.0,20.0,1
6.599999999999999,11.0,14.0,13.0,10.0,2
15.1,12.0,16.0,14.0,16.0,0
5.6,13.5,7.8,14.0,13.3,2
11.8,10.0,12.0,12.0,12.0,2
12.800000000000002,13.300000000000002,10.0,14.0,17.5,0
13.9,14.5,18.0,14.300000000000002,12.5,1
12.0,13.0,16.7,6.0,13.6,2
13.3,16.0,13.3,10.0,15.4,0
10.7,13.0,10.7,12.0,12.7,2
9.3,13.0,14.7,8.0,11.8,2
12.0,14.0,16.7,10.0,13.6,0
9.3,13.0,11.3,16.0,10.0,0
6.0,13.0,12.0,10.0,12.3,2
12.0,16.0,10.0,10.0,13.1,0
12.0,14.5,12.7,12.0,14.6,0
8.7,14.0,15.300000000000002,12.0,8.2,2
9.3,13.0,14.0,8.0,10.9,2
6.7,12.0,8.0,6.0,4.5,2
11.3,16.0,10.7,8.0,6.9,2
11.3,13.0,15.3,10.0,10.9,2
12.699999999999998,11.5,12.699999999999998,4.0,13.6,2
11.3,13.0,18.0,12.0,10.0,0
13.3,13.0,12.0,12.0,13.6,0
15.3,14.0,17.3,10.0,16.4,0
10.7,13.0,12.0,6.0,13.6,2
9.3,12.0,10.0,4.0,10.9,2
11.3,12.5,12.0,8.0,12.7,2
11.3,13.0,12.0,10.0,11.8,2
8.7,12.5,12.699999999999998,8.0,12.699999999999998,2
13.5,14.0,20.0,14.0,14.3,1
14.9,13.5,17.5,13.5,20.0,1
11.0,14.0,15.400000000000002,14.0,20.0,1
9.8,14.5,10.800000000000002,15.5,14.0,0
14.9,13.0,18.5,15.0,18.0,1
16.7,14.0,20.0,14.0,20.0,1
13.2,15.0,16.9,15.0,20.0,1
9.5,12.5,18.5,12.5,16.0,0
13.5,13.0,15.0,13.0,13.800000000000002,0
14.2,14.0,18.5,14.0,14.3,1
11.6,13.5,15.4,13.5,14.0,0
10.0,13.0,18.5,14.0,20.0,0
7.5,12.5,10.0,13.5,12.0,2
11.3,14.0,16.9,14.0,14.3,0
14.5,14.0,15.4,14.0,8.6,0
12.1,13.0,16.0,14.0,10.0,0
12.5,15.5,15.0,16.0,6.0,0
7.7,12.8,8.3,12.5,6.0,2
11.3,11.0,10.0,13.8,12.3,2
13.0,13.0,16.0,12.5,16.2,0
8.9,13.0,16.0,11.0,13.799999999999999,0
12.699999999999998,14.5,10.800000000000002,14.699999999999998,12.0,0
10.9,12.5,17.5,12.0,18.5,0
14.0,13.0,12.3,13.5,12.0,0
10.3,12.0,13.3,12.0,11.4,2
12.3,13.0,13.8,13.5,14.0,0
12.8,12.0,15.0,12.0,18.5,0
9.4,11.0,18.5,12.0,20.0,0
13.1,13.0,15.0,13.0,12.3,0
12.7,13.0,12.5,13.799999999999999,13.799999999999999,0
11.5,12.8,16.9,13.0,14.0,0
9.4,14.800000000000002,13.1,14.300000000000002,13.0,0
9.0,15.0,20.0,14.0,8.8,0
8.2,11.0,12.0,12.0,16.2,2
13.199999999999998,14.0,20.0,14.0,20.0,1
12.3,13.5,18.5,14.0,20.0,1
15.0,13.5,16.0,14.0,14.0,0
10.3,12.0,18.5,13.0,14.3,0
9.5,13.5,12.3,13.5,18.0,0
10.9,13.0,17.5,12.8,18.5,0
13.599999999999998,12.5,20.0,13.0,6.200000000000001,0
14.2,14.0,20.0,14.0,14.3,1
13.5,14.0,16.7,15.0,17.1,1
10.1,12.0,13.3,12.0,5.7,2
14.4,13.5,13.8,13.5,18.0,0
14.5,10.5,15.4,12.0,20.0,0
11.6,14.0,13.8,14.0,14.3,0
8.9,12.0,18.0,10.0,8.0,2
9.2,13.2,15.399999999999999,13.0,14.0,0
14.8,14.0,16.9,13.0,20.0,1
12.1,13.0,16.0,13.0,15.0,0
16.5,15.0,20.0,14.0,20.0,1
11.4,14.0,20.0,13.0,16.0,1
11.3,13.5,18.5,14.0,8.6,0
14.8,15.0,20.0,16.0,20.0,1
18.1,15.0,18.0,14.0,14.700000000000001,1
12.5,12.5,20.0,13.0,7.5,0
14.1,12.5,13.3,13.0,17.1,0
11.9,14.7,13.3,14.8,10.0,0
13.2,15.0,4.0,15.0,18.0,0
9.7,11.0,15.4,12.0,20.0,0
11.3,12.8,15.399999999999999,13.0,20.0,0
12.199999999999998,12.0,10.0,14.0,17.1,0
17.2,15.0,20.0,15.0,17.5,1
6.2,11.0,10.0,10.0,10.8,2
9.7,12.5,13.3,13.0,17.1,0
11.0,12.0,7.7,13.5,18.0,0
7.6,14.0,18.0,14.0,13.0,0
11.0,12.0,12.300000000000002,13.0,14.300000000000002,0
15.2,14.7,12.0,14.8,8.0,0
12.6,13.0,20.0,13.0,20.0,1
12.9,14.7,14.2,14.8,8.0,0
10.7,13.0,10.0,13.0,8.0,2
14.5,14.0,16.9,14.0,17.1,1
14.0,13.5,18.0,13.5,6.0,0
16.0,14.0,20.0,15.0,13.0,1
10.6,13.5,15.4,14.0,14.3,0
11.3,13.5,12.3,14.0,14.3,0
11.1,13.199999999999998,13.800000000000002,15.5,11.1,0
14.1,16.0,18.5,15.0,18.0,1
10.4,12.8,6.7,12.5,12.0,2
7.599999999999999,12.0,6.2,13.0,16.0,2
12.4,12.0,16.7,11.0,20.0,0
7.5,12.0,7.5,12.6,8.9,2
9.8,13.0,17.5,13.0,15.4,0
9.8,12.0,8.0,12.5,13.3,2
7.4,13.5,13.8,14.0,17.1,0
8.7,14.0,20.0,13.0,1.5,2
10.0,14.0,20.0,14.0,16.0,0
10.6,13.0,15.4,14.0,20.0,0
14.2,14.0,12.3,14.0,17.1,0
5.3,13.0,10.0,12.0,14.699999999999998,2
10.8,12.0,8.0,10.0,10.0,2
15.300000000000002,15.0,20.0,15.0,20.0,1
16.4,15.0,15.0,17.0,16.9,1
14.9,13.0,16.0,15.0,17.3,1
13.8,11.0,20.0,12.0,20.0,0
14.7,11.0,16.0,12.7,16.0,0
14.1,11.0,14.0,12.0,17.5,0
6.8,12.5,8.6,12.0,14.3,2
9.5,13.5,15.7,14.0,17.1,0
12.900000000000002,15.5,16.9,15.0,16.0,1
9.7,13.5,9.2,13.5,12.0,2
15.8,13.0,20.0,14.0,16.0,1
15.800000000000002,14.0,14.699999999999998,14.0,20.0,1
10.0,12.5,10.8,12.8,14.7,2
7.1,13.0,12.9,13.5,5.7,2
8.9,14.0,13.8,14.0,12.0,0
9.2,12.5,7.1,13.0,11.4,2
15.1,13.5,16.7,13.5,13.3,0
9.2,13.0,7.1,13.5,14.3,2
12.900000000000002,14.0,13.3,13.5,13.3,0
10.5,13.0,18.6,14.0,17.1,0
13.2,14.0,16.0,13.0,12.5,0
11.1,14.0,20.0,13.799999999999999,10.0,0
7.1,13.0,14.3,13.0,11.4,2
16.0,14.5,20.0,14.0,17.5,1
7.7,12.0,13.800000000000002,13.0,16.0,0
12.5,14.0,17.1,14.0,17.1,1
14.5,13.5,13.8,14.0,18.7,1
8.9,13.5,15.4,13.0,17.3,0
8.1,15.0,17.1,15.0,8.6,0
13.1,14.0,16.7,13.5,12.0,0
11.0,14.0,15.400000000000002,13.5,16.0,0
10.2,14.0,16.9,11.0,17.5,0
11.6,13.0,15.4,12.0,16.0,0
9.2,12.5,14.3,12.0,8.6,2
12.2,13.5,15.700000000000001,13.0,11.4,0
12.300000000000002,13.0,13.800000000000002,13.0,14.699999999999998,0
16.2,15.5,18.5,14.0,16.0,1
15.8,13.5,15.4,14.0,10.0,0
9.4,12.0,15.4,12.8,12.0,2
10.6,13.0,15.4,13.0,9.3,0
11.9,14.0,17.1,14.0,17.1,1
13.3,12.8,20.0,13.0,12.5,0
9.2,13.0,14.3,12.0,14.3,0
13.7,13.0,13.3,14.0,20.0,0
10.6,12.5,20.0,13.0,10.0,0
9.8,14.0,12.3,14.0,12.0,0
14.2,14.0,18.5,13.0,17.3,1
7.5,13.0,13.300000000000002,14.0,16.0,0
7.0,14.0,18.5,13.5,12.0,0
13.5,13.5,13.8,14.0,10.0,0
11.900000000000002,16.0,14.3,14.0,17.1,1
16.5,14.8,13.8,14.0,10.0,1
15.2,14.5,20.0,14.0,16.0,1
17.1,15.0,20.0,15.5,20.0,1
11.6,12.8,20.0,12.8,10.0,0
10.3,13.0,13.3,13.0,17.1,0
10.3,14.0,14.7,13.0,17.1,0
7.9,13.5,9.2,14.5,13.3,0
10.3,13.0,13.300000000000002,14.0,14.300000000000002,0
18.7,16.0,20.0,15.0,20.0,1
7.5,13.0,8.6,11.0,8.6,2
10.8,13.0,9.3,14.0,8.6,2
12.6,13.0,18.5,12.8,17.3,0
13.0,14.0,18.0,13.0,15.0,0
14.6,13.5,13.8,14.0,12.0,0
12.1,13.0,9.3,14.0,13.3,0
7.3,12.5,12.3,11.0,7.5,2
12.1,14.800000000000002,16.9,14.0,17.3,1
18.3,14.8,20.0,14.0,11.7,1
16.1,14.5,20.0,14.5,17.5,1
11.199999999999998,12.5,6.7,13.0,16.0,2
17.6,15.0,20.0,15.0,20.0,1
14.0,13.2,15.4,14.0,8.3,0
6.8,12.0,9.3,13.0,11.4,2
14.4,13.0,10.0,14.0,14.0,0
10.800000000000002,14.0,20.0,10.0,6.2,2
13.5,13.0,20.0,12.0,15.0,0
8.0,13.0,20.0,13.0,13.3,0
8.0,12.0,15.0,12.0,10.0,2
13.699999999999998,13.0,17.3,13.0,17.1,0
13.8,14.0,20.0,14.0,13.8,1
6.8,15.5,18.0,14.3,10.0,0
17.3,13.0,16.0,13.0,12.0,0
10.7,12.8,20.0,12.8,12.5,0
12.599999999999998,12.0,18.0,12.0,14.7,0
7.3,10.0,18.0,11.0,5.0,2
7.7,11.0,14.0,11.0,8.0,2
8.2,11.0,14.0,12.0,12.0,2
5.7,13.0,10.8,13.0,8.8,2
12.6,14.0,14.7,14.0,17.1,0
8.2,13.5,14.7,14.0,14.3,0
14.2,14.0,18.3,14.0,16.0,1
16.7,15.0,20.0,16.0,20.0,1
15.800000000000002,12.0,18.0,13.0,12.0,0
15.099999999999998,15.0,20.0,14.5,13.8,1
9.5,13.5,10.8,13.5,12.0,2
10.0,13.0,16.0,14.0,10.0,0
11.4,12.0,8.0,13.0,12.0,2
12.1,13.5,15.4,14.0,12.0,0
9.2,13.5,10.8,14.5,14.7,0
9.5,16.0,11.4,14.0,14.3,0
13.9,15.0,17.1,16.0,20.0,1
9.2,13.5,14.3,14.0,17.1,0
6.8,14.5,8.6,14.5,11.4,2
15.9,14.0,18.3,14.0,16.7,1
9.5,15.0,14.3,14.5,14.3,0
8.1,14.0,8.6,14.5,20.0,0
7.8,13.0,14.300000000000002,14.0,11.4,0
6.4,13.0,11.4,13.0,14.3,2
7.9,12.5,10.8,13.0,11.2,2
8.5,13.0,11.4,13.5,17.1,0
13.0,13.5,16.9,13.5,17.3,0
6.8,13.0,15.0,13.0,16.0,0
9.3,12.7,15.3,12.0,16.9,0
9.3,13.5,12.5,14.0,18.7,0
13.099999999999998,13.5,13.650000000000002,12.0,13.349999999999998,0
5.2,12.0,5.9,10.0,7.0,2
3.3,12.8,4.7,6.0,9.1,2
10.200000000000001,13.4,12.799999999999999,11.0,12.0,2
13.95,13.4,16.0,12.0,16.0,0
17.3,14.0,15.0,13.0,17.8,1
12.150000000000002,14.0,15.900000000000002,10.5,14.7,0
3.9,13.0,10.0,13.0,10.7,2
8.0,13.8,10.0,8.0,11.8,2
9.3,13.0,11.3,8.0,13.6,2
8.0,13.0,11.8,14.0,18.3,0
3.9,13.0,10.0,13.0,14.7,2
13.6,13.5,10.0,13.5,13.3,0
8.0,12.7,11.3,10.0,11.5,2
6.8,13.0,11.2,13.5,13.3,2
13.0,14.5,13.3,14.0,15.599999999999998,0
8.3,13.0,11.2,14.0,14.7,0
10.7,13.0,15.3,14.0,15.400000000000002,0
12.0,14.0,16.0,13.0,15.700000000000001,0
15.5,13.799999999999999,14.0,13.0,17.1,1
8.8,14.5,7.5,15.0,14.7,0
14.400000000000002,14.0,16.0,14.0,14.3,1
12.199999999999998,15.5,16.2,15.0,18.7,1
8.4,12.699999999999998,15.300000000000002,11.0,10.4,2
6.7,13.0,8.0,6.0,11.800000000000002,2
10.2,14.0,17.5,14.0,17.3,0
9.3,14.0,15.3,14.0,17.7,0
15.6,13.8,18.8,14.0,18.3,1
14.7,13.5,18.0,12.0,16.4,0
6.7,12.5,10.7,10.0,10.9,2
7.1,13.0,17.6,13.5,13.9,0
10.7,15.0,20.0,15.0,20.0,1
8.1,14.0,10.0,14.0,16.0,0
11.599999999999998,14.8,18.8,13.5,15.7,1
11.3,15.0,16.0,10.0,10.0,0
9.1,15.0,16.5,10.0,13.9,0
12.0,13.0,14.7,10.0,17.3,0
9.85,12.35,12.8,9.5,12.850000000000001,2
13.2,13.0,10.0,13.5,16.0,0
14.0,14.0,16.0,12.0,10.8,0
11.7,14.0,20.0,14.0,18.7,1
10.699999999999998,14.0,11.800000000000002,12.300000000000002,11.300000000000002,0
13.300000000000002,14.0,12.0,14.0,9.1,0
16.2,15.5,17.8,14.5,16.05,1
12.3,13.5,18.5,14.0,16.9,1
8.05,13.0,15.3,11.5,10.65,2
12.7,14.0,16.2,14.5,16.0,1
12.7,15.0,16.7,14.0,11.5,1
14.8,13.0,18.0,13.0,14.3,0
10.2,13.5,17.5,13.0,17.3,0
16.4,13.0,11.7,13.0,15.600000000000001,0
5.9,13.0,11.7,13.5,10.0,2
6.0,10.0,11.3,4.0,12.7,2
8.4,11.7,16.5,13.5,15.7,0
12.95,14.25,15.25,11.5,13.75,0
8.8,14.0,6.7,14.0,18.0,0
6.7,12.8,13.3,4.0,5.5,2
5.8,13.0,10.6,13.5,7.8,2
12.5,13.5,13.8,13.5,12.3,0
15.3,20.0,15.3,14.0,16.9,1
12.2,14.0,17.5,14.0,17.3,1
12.5,14.0,13.8,13.5,12.3,0
15.2,13.75,17.9,12.0,18.7,1
18.5,15.0,18.3,14.5,20.0,1
11.8,12.0,11.7,12.5,11.1,2
13.0,13.5,15.0,13.0,13.3,0
6.7,13.0,11.8,13.5,14.8,0
11.5,12.5,16.7,13.0,15.6,0
18.3,16.0,18.0,15.5,20.0,1
6.8,13.0,8.8,13.0,18.7,0
10.7,12.0,9.3,6.0,13.8,2
11.5,12.0,11.7,12.5,17.8,0
11.95,13.0,13.4,11.75,14.25,0
13.3,13.0,12.7,14.0,10.9,0
12.4,12.8,12.9,13.5,17.4,0
10.6,13.5,10.0,13.5,17.8,0
7.0,13.0,15.3,14.0,7.0,2
10.0,13.0,15.300000000000002,8.0,15.5,2
11.6,14.0,16.5,14.0,16.5,0
18.2,14.0,16.9,14.0,12.3,1
18.1,15.0,16.0,14.800000000000002,15.699999999999998,1
5.900000000000001,13.5,11.699999999999998,13.5,10.0,2
14.15,13.9,17.8,12.0,18.7,1
18.4,15.0,16.0,15.0,20.0,1
11.1,13.0,13.8,14.0,9.2,0
14.2,14.0,14.0,13.5,14.7,0
13.2,13.3,12.0,13.5,14.3,0
11.5,12.0,18.0,13.0,17.3,0
10.2,12.5,14.0,13.0,12.0,0
11.300000000000002,13.0,12.0,10.0,11.800000000000002,2
8.9,13.0,15.300000000000002,13.5,19.1,0
14.199999999999998,13.5,15.0,14.0,17.8,1
13.6,14.2,16.0,14.0,7.1,0
8.7,13.0,12.0,13.0,11.4,2
16.2,13.0,14.0,13.5,14.7,0
13.2,14.0,14.0,12.7,14.3,0
14.099999999999998,13.0,20.0,13.0,14.7,0
7.900000000000001,11.0,8.0,11.0,10.699999999999998,2
12.1,12.0,14.0,13.5,13.3,0
10.0,13.0,10.6,13.0,13.0,2
15.8,13.0,15.0,13.5,20.0,1
8.2,12.0,16.7,13.0,15.6,0
15.2,15.0,13.3,14.5,18.0,1
15.800000000000002,14.5,13.300000000000002,14.5,18.0,1
12.1,13.0,16.0,13.0,10.699999999999998,0
16.1,14.0,14.0,14.0,14.3,1
10.0,13.0,12.0,8.0,10.9,2
10.2,13.0,12.9,14.0,15.7,0
8.5,14.0,13.300000000000002,13.5,20.0,0
15.5,12.5,12.0,12.0,14.699999999999998,0
14.0,15.0,13.3,16.0,12.7,1
12.4,14.0,16.5,14.0,12.2,0
9.3,11.0,12.7,10.0,8.2,2
8.0,13.5,11.8,14.0,14.8,0
9.8,13.0,15.0,13.0,18.7,0
11.3,14.0,15.3,12.0,13.8,0
15.6,17.0,13.800000000000002,16.0,18.7,1
8.5,12.0,10.0,12.0,8.0,2
15.699999999999998,13.5,14.0,14.0,17.3,1
15.3,14.0,12.7,12.0,12.3,0
10.2,14.0,17.5,14.5,18.7,1
7.8,14.5,11.2,14.5,17.3,0
7.8,13.5,11.199999999999998,14.5,20.0,0
5.4,13.0,12.5,13.0,12.0,2
6.5,14.0,15.3,15.0,13.0,0
12.0,13.0,12.7,12.0,13.6,0
6.8,13.5,17.5,14.0,17.3,0
12.0,14.0,18.8,14.0,17.4,1
5.2,14.0,5.9,14.0,11.3,2
3.3,10.0,7.3,6.0,9.1,2
16.4,14.0,14.0,14.0,20.0,1
10.15,13.65,15.75,14.5,16.75,0
15.2,13.0,18.0,13.0,17.3,1
10.2,13.5,14.0,13.0,20.0,0
7.3,13.0,14.3,12.5,18.0,0
10.4,13.5,15.7,13.5,12.0,0
9.5,13.5,14.099999999999998,13.0,15.0,0
7.599999999999999,12.5,16.5,13.5,15.0,0
13.3,13.0,16.5,13.5,15.0,0
15.9,15.0,16.9,14.0,18.0,1
10.2,13.0,14.099999999999998,13.0,17.5,0
7.3,13.0,17.1,13.5,14.0,0
7.3,14.0,16.5,14.5,12.5,0
11.2,14.0,12.3,13.5,14.0,0
6.9,14.0,14.3,14.0,6.0,2
16.0,15.0,12.3,15.0,9.3,1
8.8,12.7,14.3,14.5,16.0,0
14.299999999999999,13.5,18.0,13.0,13.799999999999999,0
17.0,13.799999999999999,20.0,13.700000000000001,16.9,1
16.1,14.0,16.0,13.8,12.3,1
14.199999999999998,16.0,17.3,16.0,18.0,1
7.599999999999999,12.0,16.5,11.0,15.0,2
8.5,15.0,17.1,15.0,14.0,0
13.0,14.0,17.6,14.0,17.5,1
4.8,13.0,18.8,13.0,12.5,0
10.8,15.5,14.3,15.0,16.0,1
13.4,13.6,10.8,14.8,12.0,0
11.400000000000002,15.0,15.3,14.0,12.5,0
12.4,12.8,12.9,12.9,12.5,0
11.2,14.0,18.6,14.0,16.0,1
7.599999999999999,13.0,17.6,12.0,10.0,2
13.7,15.5,16.5,14.8,20.0,1
15.5,13.0,16.7,14.0,16.7,1
15.2,13.0,20.0,13.5,12.3,1
10.0,13.0,15.7,13.5,18.0,0
13.3,13.5,13.8,14.0,16.0,0
11.1,12.0,11.8,12.0,20.0,0
12.4,14.0,17.6,13.5,15.0,0
6.0,13.0,16.7,13.0,14.0,0
3.8,12.5,11.8,13.0,17.5,2
12.8,14.0,13.3,13.5,13.3,0
12.3,17.0,18.6,14.5,14.0,1
11.7,14.8,13.3,14.0,15.0,0
14.3,14.0,15.3,14.8,15.0,1
16.5,16.0,15.4,14.5,18.7,1
12.9,12.9,16.0,13.6,9.2,0
10.7,12.5,12.3,13.5,16.0,0
11.3,13.5,12.3,13.0,18.0,0
6.7,13.0,15.3,13.5,15.0,0
9.1,13.0,13.800000000000002,13.0,16.0,0
18.4,15.0,18.0,14.8,15.4,1
5.4,12.5,18.6,13.0,16.0,0
9.1,12.5,12.3,13.0,18.0,0
6.3,13.0,12.9,13.0,12.5,2
10.3,14.0,18.0,13.0,15.4,0
7.6,13.5,10.6,13.5,15.0,0
11.5,14.0,10.8,14.0,14.7,0
10.5,13.5,18.8,13.5,12.5,0
15.099999999999998,14.5,16.7,14.0,16.7,1
16.6,14.0,16.0,14.0,15.399999999999999,1
6.900000000000001,12.699999999999998,1.7,12.0,8.0,2
14.3,16.0,18.8,14.0,20.0,1
17.9,15.0,16.0,14.0,16.9,1
9.4,13.5,13.3,13.7,15.0,0
13.5,14.0,16.0,13.0,12.7,0
15.9,14.0,16.0,13.0,16.9,1
14.0,13.8,14.0,13.5,13.8,0
8.0,12.5,14.0,13.0,17.3,0
7.0,12.5,13.800000000000002,12.5,6.0,2
10.5,13.5,15.300000000000002,13.0,17.5,0
11.5,14.0,13.800000000000002,16.0,13.300000000000002,0
14.3,13.5,18.0,13.0,15.4,1
17.9,13.5,20.0,13.0,10.9,1
10.6,13.5,16.0,13.0,15.4,0
12.599999999999998,12.0,14.0,13.0,16.0,0
6.7,11.0,8.0,11.5,7.3,2
4.1,12.8,9.4,13.0,5.0,2
11.3,13.7,13.8,14.0,16.0,0
11.6,14.5,11.7,14.0,16.0,0
13.5,14.0,20.0,13.5,18.0,1
16.0,12.5,20.0,12.0,12.699999999999998,0
14.5,14.0,14.0,14.0,9.2,0
7.6,13.0,12.9,13.0,17.5,0
4.8,13.5,10.800000000000002,14.0,10.699999999999998,2
17.1,13.0,16.0,14.0,12.699999999999998,1
13.7,14.0,15.3,15.0,17.5,1
7.9,13.0,12.9,13.5,17.5,0
10.4,14.0,15.7,14.0,12.0,0
13.800000000000002,16.0,18.7,16.0,16.0,1
7.7,12.0,6.2,12.0,8.0,2
15.6,13.5,18.5,14.0,18.0,1
11.5,15.5,20.0,15.0,12.0,1
7.7,15.0,12.9,15.0,10.0,0
8.1,13.5,15.699999999999998,15.0,10.0,0
13.4,13.0,18.5,12.5,14.0,0
7.8,15.0,15.3,15.0,12.5,0
4.6,14.0,15.699999999999998,14.0,8.0,2
6.9,14.0,9.4,12.0,12.5,2
14.2,14.0,14.0,14.0,20.0,1
10.8,13.0,13.8,13.5,20.0,0
6.9,15.0,17.1,14.0,12.0,0
14.0,15.0,15.3,15.0,15.5,1
16.0,15.0,14.699999999999998,15.0,14.5,1
16.7,15.5,16.0,15.0,18.2,1
16.0,14.5,18.0,13.5,20.0,1
14.7,13.5,15.3,13.0,12.7,0
13.3,13.0,15.3,13.0,12.7,0
14.7,12.5,14.0,13.0,11.8,0
12.0,12.5,14.7,12.5,11.8,0
12.7,13.0,14.0,13.0,12.7,0
11.3,13.0,12.0,13.0,15.5,0
8.9,14.5,12.0,14.5,15.0,0
10.0,14.0,10.0,14.5,12.5,0
9.4,14.0,10.0,14.5,11.199999999999998,0
10.0,14.5,18.0,14.5,15.0,0
9.4,14.0,16.0,14.0,16.2,0
7.7,14.0,4.0,14.0,11.4,2
8.3,15.0,12.0,14.0,13.8,0
8.1,14.0,16.7,14.0,13.3,0
5.8,14.0,15.0,13.5,8.9,2
10.2,13.700000000000001,15.0,13.5,12.2,0
15.0,15.0,20.0,15.0,17.8,1
8.7,12.0,6.0,12.5,8.0,2
8.8,12.0,12.3,12.0,11.7,2
9.7,14.5,12.199999999999998,14.5,6.7,0
10.6,13.0,14.0,13.5,13.8,0
9.9,13.5,13.3,13.7,14.3,0
9.4,14.0,12.0,13.0,12.5,0
12.3,13.5,16.7,13.5,20.0,1
10.6,12.0,12.0,12.5,16.2,0
5.2,14.0,12.0,13.5,8.6,2
15.6,14.5,16.0,14.0,16.2,1
9.1,13.0,10.7,13.0,5.7,2
8.3,13.5,10.0,13.5,11.099999999999998,2
11.3,15.5,17.8,15.5,6.7,0
9.4,15.0,16.0,14.0,17.5,0
11.4,13.0,13.800000000000002,13.300000000000002,13.300000000000002,0
11.4,13.0,12.0,13.5,11.4,0
8.4,14.0,14.7,14.0,14.3,0
10.6,15.0,16.0,14.0,20.0,1
14.200000000000001,15.0,18.9,15.0,10.0,1
8.8,12.7,20.0,13.0,11.1,0
11.3,14.5,18.9,14.0,6.7,0
5.0,12.800000000000002,12.199999999999998,13.5,16.7,0
16.8,16.0,18.7,14.5,17.1,1
18.3,15.0,18.0,15.0,18.0,1
7.0,13.0,11.1,13.0,13.3,2
11.7,13.8,15.0,13.0,13.3,0
11.9,14.0,13.3,14.0,11.4,0
12.3,13.0,13.3,13.0,15.600000000000001,0
12.199999999999998,13.5,13.800000000000002,13.5,11.699999999999998,0
12.8,13.0,16.0,12.0,18.8,0
16.5,15.0,16.7,14.8,20.0,1
5.900000000000001,11.0,6.0,11.0,4.0,2
14.7,14.0,12.3,14.0,8.3,0
12.300000000000002,14.0,20.0,13.0,15.6,1
12.1,13.0,13.3,13.0,11.1,0
10.5,13.5,15.6,13.0,10.0,0
6.2,12.0,4.0,12.0,10.0,2
8.1,12.5,15.0,13.0,4.4,2
12.599999999999998,13.0,16.0,13.0,10.0,0
9.9,12.5,18.0,12.0,2.0,2
7.0,12.8,13.3,13.7,13.3,0
9.2,14.0,18.9,13.0,20.0,0
10.9,14.0,13.3,13.5,14.3,0
14.300000000000002,15.0,16.0,15.5,18.6,1
12.699999999999998,13.0,7.7,12.0,6.7,2
9.2,14.0,18.3,14.0,6.700000000000001,0
9.4,15.0,10.0,15.0,15.0,0
10.2,14.0,17.8,14.0,10.0,0
14.9,13.0,18.0,14.0,12.0,0
9.4,13.0,14.7,13.0,5.7,2
11.4,13.0,14.7,13.0,14.3,0
10.0,14.0,16.0,14.0,13.8,0
15.8,13.0,12.0,13.5,14.0,0
13.6,14.0,12.0,13.5,5.7,2
11.9,15.0,16.0,13.0,14.3,0
15.199999999999998,12.7,8.0,13.0,12.0,2
6.7,13.0,4.0,13.0,14.3,2
10.0,12.8,18.3,12.0,13.3,0
14.8,14.0,15.0,14.8,13.3,1
10.0,13.0,16.7,13.0,12.2,0
15.6,14.5,20.0,14.0,20.0,1
